45.7	41.0	77.3	66.0	32.0	1.8	0.0
45.6	41.1	77.2	65.8	32.0	1.8	0.0
45.5	41.0	77.2	65.9	32.0	1.8	0.0
45.5	41.1	77.0	65.7	32.0	1.8	0.0
45.5	40.9	76.9	65.7	32.0	1.8	0.0
45.4	40.9	76.7	65.6	32.0	1.8	0.0
45.4	41.0	76.7	65.5	32.0	1.8	0.0
45.4	40.9	76.6	65.5	32.0	1.8	0.0
45.4	40.9	76.5	65.4	32.0	1.8	0.0
45.3	40.9	76.4	65.3	31.9	1.8	0.0
45.3	40.9	76.1	65.2	32.0	1.8	0.0
45.3	40.8	76.1	65.1	32.0	1.8	0.0
45.2	40.8	76.0	65.0	32.0	1.8	0.0
45.1	40.8	75.9	65.0	32.0	1.8	0.0
45.2	40.8	75.7	64.8	32.0	1.8	0.0
45.2	40.8	75.7	64.8	32.0	1.7	0.0
45.1	40.7	75.6	64.7	32.0	1.7	0.0
45.0	40.7	75.5	64.5	32.0	1.7	0.0
45.1	40.7	75.5	64.5	32.0	1.7	0.0
45.0	40.6	75.2	64.4	32.0	1.7	0.0
45.0	40.6	75.1	64.4	32.1	1.7	0.0
45.0	40.6	75.0	64.3	32.0	1.7	0.0
44.9	40.6	75.0	64.2	32.0	1.7	0.0
44.8	40.6	74.8	64.1	32.0	1.7	0.0
44.9	40.7	74.7	64.1	32.0	1.7	0.0
44.7	40.6	74.7	64.0	32.0	1.7	0.0
44.7	40.3	74.6	63.8	32.0	1.7	0.0
44.7	40.5	74.4	63.8	32.0	1.7	0.0
44.7	40.5	74.3	63.7	32.0	1.7	0.0
44.7	40.5	74.3	63.7	32.0	1.7	0.0
44.7	40.3	74.1	63.6	32.0	1.7	0.0
44.5	40.4	74.0	63.3	32.0	1.7	0.0
44.6	40.4	73.8	63.4	32.0	1.7	0.0
44.6	40.4	73.7	63.3	32.0	1.7	0.0
44.6	40.2	73.7	63.3	32.0	1.7	0.0
44.4	40.3	73.6	63.2	32.0	1.7	0.0
44.5	40.3	73.4	63.0	32.0	1.7	0.0
44.4	40.2	73.3	63.1	32.0	1.7	0.0
44.4	40.3	73.3	62.9	32.0	1.6	0.0
44.4	40.3	73.1	62.8	32.0	1.6	0.0
44.3	40.3	73.0	62.7	32.0	1.6	0.0
44.3	40.2	73.0	62.7	32.0	1.6	0.0
44.2	40.2	72.8	62.6	32.0	1.6	0.0
44.3	40.1	72.8	62.5	32.0	1.6	0.0
44.2	40.1	72.7	62.4	32.0	1.6	0.0
44.1	40.1	72.5	62.4	32.0	1.6	0.0
44.2	40.1	72.4	62.4	32.0	1.6	0.0
44.2	40.1	72.4	62.3	32.0	1.6	0.0
44.1	40.0	72.1	62.1	32.0	1.6	0.0
44.1	40.0	72.1	62.1	32.0	1.6	0.0
44.0	40.0	72.0	62.0	32.0	1.6	0.0
44.0	40.0	72.0	62.0	32.0	1.6	0.0
